387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,36
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,36
416,36
417,36
418,36
419,0
420,0
421,36
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,36
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,36
446,0
447,36
448,36
449,0
450,36
451,36
452,0
453,0
454,36
455,36
456,0
457,0
458,0
459,0
460,0
461,36
462,0
463,0
464,0
465,0
466,0
467,0
468,36
469,0
470,0
471,0
472,0
473,36
474,38
475,0
476,36
477,38
478,36
479,0
480,0
481,36
482,0
483,0
484,0
485,36
486,36
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,36
500,36
501,36
502,0
503,36
504,0
505,0
506,0
507,0
508,38
509,0
510,0
511,0
512,0
513,0
514,38
515,38
516,0
517,0
518,0
519,36
520,0
521,36
522,0
523,0
524,0
525,36
526,38
527,0
528,0
529,38
530,0
531,0
532,0
533,0
534,0
535,0
536,36
537,0
538,36
539,36
540,0
541,36
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,36
554,0
555,0
556,36
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,38
565,0
566,0
567,0
568,0
569,36
570,0
571,36
572,36
573,0
574,0
575,36
576,0
577,0
578,0
579,0
580,0
581,0
582,36
583,0
584,0
585,36
586,0
587,0
588,0
589,0
590,36
591,36
592,0
593,0
594,36
595,36
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,36
610,0
611,0
612,0
613,0
614,0
615,36
616,0
617,36
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,36
626,0
627,0
628,0
629,0
630,0
631,0
632,36
633,0
634,0
635,0
636,0
637,36
638,0
639,36
640,0
641,0
642,0
643,38
644,0
645,36
646,0
647,0
648,0
649,0
650,0
651,0
652,36
653,36
654,0
655,0
656,0
657,36
658,36
659,36
660,0
661,0
662,0
663,0
664,36
665,0
666,0
667,0
668,0
669,0
670,0
671,36
672,0
673,0
674,0
675,0
676,0
677,36
678,0
679,36
680,36
681,0
682,0
683,36
684,0
685,0
686,0
687,0
688,36
689,0
690,0
691,0
692,0
693,0
694,0
695,36
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,36
704,0
705,0
706,0
707,0
708,38
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,36
717,36
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,36
728,36
729,0
730,36
731,38
732,36
733,36
734,36
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,36
748,0
749,0
750,0
751,0
752,36
753,0
754,0
755,0
756,0
757,36
758,0
759,0
760,36
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,36
769,36
770,0
771,0
772,0
773,36
774,0
775,36
776,0
777,36
778,0
779,0
780,0
781,36
782,36
783,36
784,0
785,0
786,0
787,0
788,36
789,36
790,36
791,0
792,0
793,0
794,0
795,0
796,36
797,0
798,36
799,0
800,0
801,0
802,0
803,0
804,0
805,36
806,0
807,0
808,0
809,0
810,38
811,36
812,38
813,0
814,0
815,0
816,0
817,0
818,36
819,0
820,36
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,36
831,0
832,36
833,38
834,0
835,0
836,36
837,0
838,36
839,0
840,0
841,0
842,0
843,36
844,36
845,0
846,36
847,0
848,0
849,0
850,0
851,38
852,0
853,0
854,36
855,0
856,0
857,0
858,0
859,36
860,36
861,0
862,36
863,0
864,0
865,36
866,0
867,0
868,0
869,36
870,0
871,0
872,0
873,0
874,0
875,38
876,0
877,36
878,0
879,0
880,0
881,36
882,0
883,0
884,0
885,36
886,36
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,36
895,0
896,0
897,36
898,0
899,36
900,0
901,0
902,0
903,0
904,0
905,38
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,38
914,0
915,0
916,0
917,36
918,0
919,0
920,0
921,0
922,36
923,0
924,0
925,0
926,0
927,36
928,0
929,0
930,0
931,0
932,36
933,36
934,36
935,36
936,0
937,0
938,0
939,0
940,0
941,36
942,36
943,0
944,0
945,0
946,0
947,0
948,36
949,0
950,0
951,0
952,36
953,36
954,0
955,0
956,36
957,0
958,0
959,38
960,36
961,0
962,38
963,0
964,36
965,0
966,36
967,0
968,36
969,38
970,36
971,38
972,36
973,0
974,0
975,36
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,36
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,36
994,0
995,0
996,0
997,36
998,0
999,0
1000,0
